Baugruppennummer,Primary_Text,id,isHeading,parentBinding,module,Artifact_Type
1504,Grundforderungen_zu_1540,7997,false,11006,12505,Baugruppe
1505,Grundforderungen_zu_1550,11751,false,11006,12505,Baugruppe
1506,Grundforderungen_zu_1560,10502,false,11006,12505,Baugruppe
1507,Grundforderungen_zu_1570,9001,false,11006,12505,Baugruppe
1508,Grundforderungen_zu_1580,7248,false,11006,12505,Baugruppe
1509,Grundforderungen_zu_1590,8936,false,11006,12505,Baugruppe
1510,Unterbauten_Plattformen_schiffb._Einbauten_und_Einrichtung_für_Fern_melde_Nav._Ort._und_Elo_Ka_Anlage,7785,false,9652,12505,Baugruppe
1511,FunkNachrichtenanlagen,11126,false,7785,12505,Baugruppe
1512,Funk_Navigations_und_Ortungsanlagen,8939,false,7785,12505,Baugruppe
1513,Optische_Nachrichten_Navigations_und_SignalAnlage,9336,false,7785,12505,Baugruppe
1514,Wärme_Peil_und_Ortungsanlagen,7902,false,7785,12505,Baugruppe
1515,Wasserschall_Ort._Navigations_und_NachrichtenAnlage,11679,false,7785,12505,Baugruppe
1516,Funk_Sprech_Fernschreib_und_BÜ_Anlagen_externe,8244,false,7785,12505,Baugruppe
1517,Tarnungs_und_Störmittel_der_Nachrichten_und_OrtungsAnlage,10282,false,7785,12505,Baugruppe
1518,Bes._Einbauten_für_Nachrichtenmittel_Rohrpost,7238,false,7785,12505,Baugruppe
1519,Unterbauten_für_Elekronik_Container,6917,false,7785,12505,Baugruppe
1520,Unterb._Plattformen_schiffb._Einbauten_und_Einrichtung_für_Waffen_leitAnlage,10614,false,9652,12505,Baugruppe
1521,Waffenleit_und_RechenAnlage_für_Schiffsart._und_FK_Bewaff.,7708,false,10614,12505,Baugruppe
1522,Waffenleit_und_RechenAnlage_für_SchiffsRaketen_und_FK_Bewaff.,7342,false,10614,12505,Baugruppe
1523,Waffenleit_und_RechenAnlage_für_Torpedobewaffnung,9408,false,10614,12505,Baugruppe
1524,Wasserbombenbewaffnung,7937,false,10614,12505,Baugruppe
1525,Waffenleit_und_RechenAnlage_für_UJagd_Raketen_Bewaffn.,9860,false,10614,12505,Baugruppe
1526,Operationszentralen,8103,false,10614,12505,Baugruppe
1527,Datenverarbeitung,11980,false,10614,12505,Baugruppe
1528,Bes._Einbauten_für_Waffenleitanlagen,11363,false,10614,12505,Baugruppe
1530,Unterbauten_Plattformen_schiffbauliche_Einbauten_und_Einrichtung_für_ArtillerieBewaffnung,11491,false,9652,12505,Baugruppe
1531,Geschützunterbauten_für_Artillerie,9218,false,11491,12505,Baugruppe
1532,Geschützstände_Plattformen,7325,false,11491,12505,Baugruppe
1533,Munitionsübern._und_Transporteinrichtung_Aufzüge_usw.,10324,false,11491,12505,Baugruppe
1534,Munitionsstauung_einschließlich_Zünd_und_Bereitschafts_Spinde,8033,false,11491,12505,Baugruppe
1535,Mess_und_Sicherheitseinrichtungen,9370,false,11491,12505,Baugruppe
1536,Einbauten_für_Art.Betr.Räume_Art.Zubehör,7707,false,11491,12505,Baugruppe
1538,Bes._Einrichtungen_für_Artilleriebewaffnung,11291,false,11491,12505,Baugruppe
1539,Sonderwaffeneinrichtung_Salutgesch.,9570,false,11491,12505,Baugruppe
1540,Unterbauten_Plattformen_schiffb._Einbauten_und_Einrichtung_für_Flug_körper_und_Raketenbewaffnung,10436,false,9652,12505,Baugruppe
1541,Unterbauten_für_RaketenabschussGeräte,8983,false,10436,12505,Baugruppe
1542,Stände_Plattformen_und_Geländer,10648,false,10436,12505,Baugruppe
1543,Übern._und_Transporteinrichtung_FK_und_Raketen_Aufzüge_usw.,7293,false,10436,12505,Baugruppe
1544,Stauung_FK_und_Raketen_einschließlich_Zünder,8813,false,10436,12505,Baugruppe
1545,Mess_und_Sicherheitsvorrichtungen,7158,false,10436,12505,Baugruppe
1546,Schiffbaul._Einbaut._für_Betriebsr._d._FK_und_Raketen_Bew.,9668,false,10436,12505,Baugruppe
1548,Bes._Einrichtungen_für_Raketenbewaffnung,9084,false,10436,12505,Baugruppe
1549,Unterbauten_für_FK_Container,7154,false,10436,12505,Baugruppe
1550,Unterb._Plattformen_schiffb._Einbauten_und_Einrichtung_für_Torpedobew.,8300,false,9652,12505,Baugruppe
1551,Rohrunterbau_für_Torpedorohre,7187,false,8300,12505,Baugruppe
1552,Stände_Plattformen_und_Geländer,10969,false,8300,12505,Baugruppe
1553,Torpedoübernahme_und_Transporteinricht._Aufzüge,7339,false,8300,12505,Baugruppe
1554,Stauung_d._Torpedos_Res.Torpedo_TorpedoKöpfe_Zünder,6768,false,8300,12505,Baugruppe
1555,Mess_und_Sicherheitseinrichtungen,8057,false,8300,12505,Baugruppe
1556,Schiffbaul._Einbauten_für_Torpedobetriebsräume,6629,false,8300,12505,Baugruppe
1558,Besondere_Einrichtung_der_Torpedobewaffnung,8773,false,8300,12505,Baugruppe
1560,Unterbauten_Plattformen_schiffb._Einbauten_und_Einrichtung_für_Unter_wasserwaffen_UJagdwaffen,10314,false,9652,12505,Baugruppe
1561,Unterbauten_für_Unterwasserwaffen_mit_SchutzVorrichtungen,9114,false,10314,12505,Baugruppe
1562,Bedienungsstand_für_Unterwasserwaffen,9291,false,10314,12505,Baugruppe
1563,Munitionsübernahme_und_Transporteinrichtung_für_UWaffen,6939,false,10314,12505,Baugruppe
1564,Stauung_der_Unterwassermunition_und_zünder,11759,false,10314,12505,Baugruppe
1565,Mess_und_Sicherheitseinrichtungen,8743,false,10314,12505,Baugruppe
1566,Schiffbaul._Einbauten_für_Betriebsräume_der_UWaffen,10401,false,10314,12505,Baugruppe
1568,Bes._Einrichtungen_für_UJagdwaffen,8987,false,10314,12505,Baugruppe
1569,Unterbauten_für_Container,10520,false,10314,12505,Baugruppe
1570,Bettungsmessungen,9505,false,9652,12505,Baugruppe
1580,Unterb._Plattformen_schiffb._Einbauten_und_Einrichtung_für_Sperr_waffenAnlage,12386,false,9652,12505,Baugruppe
1581,Unterbauten_für_Minen_und_Sperrschutzmitteleinricht.,8460,false,12386,12505,Baugruppe
1582,Unterbauten_für_Minensuch_und_Ortungseinrichtung_sowie_Bezeichn._Bojen,8401,false,12386,12505,Baugruppe
1583,Einrichtungen_zum_Minenräumen,10934,false,12386,12505,Baugruppe
1584,Einrichtung_für_SeeKleinkampfmittel_Netz_und_Balkensperren,12192,false,12386,12505,Baugruppe
1585,Unterbringung_der_Minen_und_Wasserbomben,11064,false,12386,12505,Baugruppe
1586,Unterbringung_und_Lager_der_Sprengmunition_und_Kapseln,10005,false,12386,12505,Baugruppe
1587,Unterbringung_und_Lager_der_Mun._Versenkst._und_Zerst._Lad.,11513,false,12386,12505,Baugruppe
1588,Bes._Einrichtung_für_Sperrwaffenanlagen,10935,false,12386,12505,Baugruppe
1590,Vorrichtungen_für_Eigenschutz,12309,false,9652,12505,Baugruppe
1592,Einbauten_und_schiffbaul._Einrichtung_für_MES_Anlagen,10129,false,12309,12505,Baugruppe
1593,Einbauten_und_schiffbaul._Einrichtung_für_IR_und_HF_Anlage_z.B._Hot_Dog_Wolke,8222,false,12309,12505,Baugruppe
1594,Panzerung_des_Schiffskörpers,10057,false,12309,12505,Baugruppe
1595,Splitterschutz,9997,false,12309,12505,Baugruppe
1596,Splitterschutz_für_Rohrleitungen_und_Kabelbahnen,11830,false,12309,12505,Baugruppe
1598,Bes._Einrichtung_für_Eigenschutz,11596,false,12309,12505,Baugruppe
1599,Ein_und_Ausbau_an_Bord_für_Bauabschnitt_1500,10821,false,12309,12505,Baugruppe
1600,Ausrüstung,8943,false,7769,12505,Baugruppe
1600,Grundforderungen,10151,false,8943,12505,Baugruppe
1601,Grundforderungen_zu_1610,8146,false,10151,12505,Baugruppe
1602,Grundforderungen_zu_1620,11717,false,10151,12505,Baugruppe
1603,Grundforderungen_zu_1630,11945,false,10151,12505,Baugruppe
1604,Grundforderungen_zu_1640,11035,false,10151,12505,Baugruppe
1605,Grundforderungen_zu_1650,8974,false,10151,12505,Baugruppe
1606,Grundforderungen_zu_1660,10345,false,10151,12505,Baugruppe
1607,Grundforderungen_zu_1670,10691,false,10151,12505,Baugruppe
1608,Grundforderungen_zu_1680,6817,false,10151,12505,Baugruppe
1609,Grundforderungen_zu_1690,12481,false,10151,12505,Baugruppe
1610,Verschl._d._Öffn._in_Schotten_Decks_Wänden,7041,false,8943,12505,Baugruppe
1611,Türen_und_deren_Anordnung,9720,false,7041,12505,Baugruppe
1612,Luken_und_deren_Anordnung,10790,false,7041,12505,Baugruppe
1614,Montageöffnungen,10077,false,7041,12505,Baugruppe
1615,Kraftbet._Ladeluken_in_Decks,9566,false,7041,12505,Baugruppe
1616,Kraftbetriebene_Pforten_Rampen,8677,false,7041,12505,Baugruppe
1617,Mannlöcher_Handlöcher_und_Deckel,8973,false,7041,12505,Baugruppe
1618,Mannlochdeckel_druckfest,11762,false,7041,12505,Baugruppe
1619,Besondere_Verschlüsse,8393,false,7041,12505,Baugruppe
1620,Fenster_und_Oberlichter,7005,false,8943,12505,Baugruppe
1621,Fenster_in_Aufbauten_Deckshäusern_unter_Deck,6913,false,7005,12505,Baugruppe
1622,Seitenfenster_in_der_Bordwand,11943,false,7005,12505,Baugruppe
1623,Moskitoeinsätze_und_Jalousien,8956,false,7005,12505,Baugruppe
1624,SeeschlagSchutzblenden_Verdunkelungsblenden,9458,false,7005,12505,Baugruppe
1625,Decksgläser,7724,false,7005,12505,Baugruppe
1626,Oberlichter_und_Aufstellvorrichtungen,8334,false,7005,12505,Baugruppe
1627,Klarsichtfenster,12136,false,7005,12505,Baugruppe
1628,Scheibenwischer,10124,false,7005,12505,Baugruppe
1629,Sonstiges_Windschutz,12335,false,7005,12505,Baugruppe
1630,Treppen_Leitern_Flurböden_Grätinge,11255,false,8943,12505,Baugruppe
1631,Außentreppen,11534,false,11255,12505,Baugruppe
1632,Innentreppen,7690,false,11255,12505,Baugruppe
1633,Leitern_und_Steigeisen,9981,false,11255,12505,Baugruppe
1634,Fallreeptreppen_mit_Heissvorrichtungen,12346,false,11255,12505,Baugruppe
1635,Einrichtung_für_Seefallreeps_und_Landgänge,10632,false,11255,12505,Baugruppe
1636,Flurböden_Grätinge_für_HBA_1000,7833,false,11255,12505,Baugruppe
1637,Flurböden_Grätinge_für_HBA_2000,7360,false,11255,12505,Baugruppe
1638,Flurböden_Grätinge_für_HBA_3000_und_4000,7802,false,11255,12505,Baugruppe
1639,Flurböden_Grätinge_für_HBA_50008000,11191,false,11255,12505,Baugruppe
1640,Geländer_und_Sonnensegeleinrichtungen,7876,false,8943,12505,Baugruppe
1641,Geländer,9300,false,7876,12505,Baugruppe
1642,Handläufe_an_Aufbauten_in_Gängen_und_Räumen,8268,false,7876,12505,Baugruppe
1643,Sonnensegeleinrichtungen_bzw._Schutzeinrichtung,8410,false,7876,12505,Baugruppe
1644,Schutzkleider,8969,false,7876,12505,Baugruppe
1645,Geländer_an_Luken_Schächten_und_Podesten,9310,false,7876,12505,Baugruppe
1646,Seestander,11043,false,7876,12505,Baugruppe
1647,Hand_und_Fußpferde,11410,false,7876,12505,Baugruppe
1649,Schutzabdeckungen,10903,false,7876,12505,Baugruppe
1650,Spieren_Takelage_und_Zubehör,8177,false,8943,12505,Baugruppe
1653,Takelage_und_Zubehör_Stengen,11159,false,8177,12505,Baugruppe
1654,Heckflaggenstöcke_Göschstöcke_Wimpelstöcke,8625,false,8177,12505,Baugruppe
1655,Schamfilrollen_Schamfilplatten_usw.,8830,false,8177,12505,Baugruppe
1656,Backspieren,11778,false,8177,12505,Baugruppe
1657,Heckspieren,11223,false,8177,12505,Baugruppe
1658,Rettungsgalgen,11722,false,8177,12505,Baugruppe
1659,Sonstiges,10273,false,8177,12505,Baugruppe
1660,Kennzeichnungen_und_Beschilderung,8036,false,8943,12505,Baugruppe
1661,Ahminge_Hilfsahminge,12371,false,8036,12505,Baugruppe
1662,Festpunktmarken,12000,false,8036,12505,Baugruppe
1663,Schiffsname_Heimathafen_optisches_Rufzeichen,10918,false,8036,12505,Baugruppe
1664,Bugwappen_Verzierungen,6972,false,8036,12505,Baugruppe
1665,Landedeckmarkierungen,9761,false,8036,12505,Baugruppe
1666,Schilder_und_Schottmarken,11311,false,8036,12505,Baugruppe
1667,Schilder_in_Besatzungsräumen_Sanitätsr.,9158,false,8036,12505,Baugruppe
1668,Schilder_in_Betriebsräumen,8186,false,8036,12505,Baugruppe
1669,Kennzeichnung_bes._Bereiche,9034,false,8036,12505,Baugruppe
1670,Dämmungen_und_Wegerungen,8797,false,8943,12505,Baugruppe
1671,Wegerungen,8681,false,8797,12505,Baugruppe
1672,Schallschutzdämmung_in_Schiffsräumen,9502,false,8797,12505,Baugruppe
1673,Schallschutzdämmung_in_Maschinenräumen,10372,false,8797,12505,Baugruppe
1674,Wärmeschutzdämmung_für_Kühlräume,10458,false,8797,12505,Baugruppe
1675,Wärmeschutzdämmung_für_Munitionskammern,11927,false,8797,12505,Baugruppe
1676,Wärme_und_Kälteschutzdämmung_für_Bes._und_Sonstige_Räume,11411,false,8797,12505,Baugruppe
1677,Feuerschutzdämmung,7851,false,8797,12505,Baugruppe
1678,SchalldämmModul,10859,false,8797,12505,Baugruppe
1679,Sonstiges,11805,false,8797,12505,Baugruppe
1680,Schiffs_und_Peillinien_Messleisten_Marken,9717,false,8943,12505,Baugruppe
1681,Mittschiffs_und_Längsschiffslinien,7586,false,9717,12505,Baugruppe
1682,Peillinien,9149,false,9717,12505,Baugruppe
1683,Messleisten_Decks_Richt_und_MontageMarken,8213,false,9717,12505,Baugruppe
1684,Tiefgangsstandrohre_usw.,8299,false,9717,12505,Baugruppe
1685,Messlatten_für_zu_lenzende_Räume,8889,false,9717,12505,Baugruppe
1686,Pendel,9441,false,9717,12505,Baugruppe
1689,Sonstiges,6618,false,9717,12505,Baugruppe
1690,Allgemeine_Decksausrüstung,12109,false,8943,12505,Baugruppe
1691,Poller_Klampen_Klüsen_Montageaugen,10229,false,12109,12505,Baugruppe
1692,Ankereinrichtung,7263,false,12109,12505,Baugruppe
1693,Halterungen_und_Spuren_für_nautische_Geräte,9241,false,12109,12505,Baugruppe
1694,Halterungen_für_Laternen_Geräte_Decksausrüst.,9866,false,12109,12505,Baugruppe
1695,Schleppausrüstung,7337,false,12109,12505,Baugruppe
1696,Trommel_für_Leinen_und_Kabel,9681,false,12109,12505,Baugruppe
1697,Rettungsgeräte_und_deren_Halterung,6588,false,12109,12505,Baugruppe
1698,Arbeitsboote_Schlauchboote_Bereitschaftsboote,12421,false,12109,12505,Baugruppe
1699,Ein_und_Ausbau_an_Bord_für_Bauabschnitt_1600,8118,false,12109,12505,Baugruppe
1700,Einrichtung_für_Besatzungsräume,11982,false,7769,12505,Baugruppe
1700,Grundforderungen,8535,false,11982,12505,Baugruppe
1701,Grundforderungen_zu_1710,11320,false,8535,12505,Baugruppe
1702,Grundforderungen_zu_1720,11820,false,8535,12505,Baugruppe
1703,Grundforderungen_zu_1730,9617,false,8535,12505,Baugruppe
1704,Grundforderungen_zu_1740,10062,false,8535,12505,Baugruppe
1705,Grundforderungen_zu_1750,12008,false,8535,12505,Baugruppe
1706,Grundforderungen_zu_1760,11653,false,8535,12505,Baugruppe
1707,Grundforderungen_zu_1770,11227,false,8535,12505,Baugruppe
1708,Grundforderungen_zu_1780,9760,false,8535,12505,Baugruppe
1709,Grundforderungen_zu_1790,8926,false,8535,12505,Baugruppe
1710,Trennwände_Türen_und_Möbel,10836,false,11982,12505,Baugruppe
1711,Trennwände_und_Türen,7420,false,10836,12505,Baugruppe
1712,Vorhänge,6864,false,10836,12505,Baugruppe
1713,Möbel,10590,false,10836,12505,Baugruppe
1714,Bauliche_Absicherung_von_Räumen_und_Behältnissen,8601,false,10836,12505,Baugruppe
1718,Kennzeichnung_und_Beschilderung._für_Räume_und_Möbel,8674,false,10836,12505,Baugruppe
1720,Unterkunftsräume_und_Kammern_für_Besatzung,9399,false,11982,12505,Baugruppe
1721,Kammern_für_GeschwaderKommandeur_und_K'ommandanten,8872,false,9399,12505,Baugruppe
1722,Kammern_für_Offiziere,12417,false,9399,12505,Baugruppe
1723,Kammern_für_Unteroffiziere_mit_Portepee,8260,false,9399,12505,Baugruppe
1724,Unterkunftsräume_für_Unteroffiziere_und_Mannschaften,8428,false,9399,12505,Baugruppe
1726,Sonstige_Kammern_Stab_Brückenkammern,9192,false,9399,12505,Baugruppe
1729,Sonstige_Räume,10288,false,9399,12505,Baugruppe
1730,Messen_Aufenthalts_und_Freiräume,10810,false,11982,12505,Baugruppe
1731,Messe_für_Offiziere,7424,false,10810,12505,Baugruppe
1732,Messe_für_Unteroffiziere_mit_Portepee,6868,false,10810,12505,Baugruppe
1733,Messe_für_Unteroffiziere_ohne_Portepee,7153,false,10810,12505,Baugruppe
1734,Messe_für_Mannschaften,12459,false,10810,12505,Baugruppe
1735,Aufenthaltsräume,9443,false,10810,12505,Baugruppe
1739,Sonstige_Räume,7366,false,10810,12505,Baugruppe
1740,Administration,11505,false,11982,12505,Baugruppe
1741,Schreibstuben,9484,false,11505,12505,Baugruppe
1742,Wachstände,10778,false,11505,12505,Baugruppe
1743,Bordbücherei,11619,false,11505,12505,Baugruppe
1744,Dokumentationsraum,9257,false,11505,12505,Baugruppe
1745,Besprechungsraum,10061,false,11505,12505,Baugruppe
1749,Sonstige_Räume,11377,false,11505,12505,Baugruppe
1750,Sanitäre_Räume,9011,false,11982,12505,Baugruppe
1751,Waschräume,9602,false,9011,12505,Baugruppe
1752,Duschräume,9710,false,9011,12505,Baugruppe
1753,Aborträume,11777,false,9011,12505,Baugruppe
1754,Naßzellen,7002,false,9011,12505,Baugruppe
1759,Sonstige_Räume,7362,false,9011,12505,Baugruppe
1760,Sozialräume,12103,false,11982,12505,Baugruppe
1761,Sportgeräteräume,9781,false,12103,12505,Baugruppe
1762,Hobbyräume,8154,false,12103,12505,Baugruppe
1763,Saunaräume,12466,false,12103,12505,Baugruppe
1764,Friseurräume,8295,false,12103,12505,Baugruppe
1770,Verkehrs_und_Fluchtwege,7941,false,11982,12505,Baugruppe
1771,Verkehrswege,11706,false,7941,12505,Baugruppe
1772,Fluchtwege,12193,false,7941,12505,Baugruppe
1773,Sicherheitsleitsystem,8241,false,7941,12505,Baugruppe
1780,Sicherheits_und_Rettungseinrichtungen_Uboot,10373,false,11982,12505,Baugruppe
1781,Luftfalle,7719,false,10373,12505,Baugruppe
1782,Notanblaseinrichtung_extern,9215,false,10373,12505,Baugruppe
1783,Individuelle_Rettungsmittel,9480,false,10373,12505,Baugruppe
1784,Rettungsinsel_druckfest,11241,false,10373,12505,Baugruppe
1785,Atemnotluftanlage,7588,false,10373,12505,Baugruppe
1786,DSRV_Ausstieg,7288,false,10373,12505,Baugruppe
1787,EinzelAusstieg,8105,false,10373,12505,Baugruppe
1790,Zubehör,7580,false,11982,12505,Baugruppe
1800,Einrichtung_für_Betriebs_und_Stauräume,8511,false,7769,12505,Baugruppe
1800,Grundforderungen,9497,false,8511,12505,Baugruppe
1801,Grundforderungen_zu_1810,9365,false,9497,12505,Baugruppe
1802,Grundforderungen_zu_1820,8978,false,9497,12505,Baugruppe
1803,Grundforderungen_zu_1830,11694,false,9497,12505,Baugruppe
1804,Grundforderungen_zu_1840,8901,false,9497,12505,Baugruppe
1805,Grundforderungen_zu_1850,11602,false,9497,12505,Baugruppe
1806,Grundforderungen_zu_1860,8692,false,9497,12505,Baugruppe
1807,Grundforderungen_zu_1870,7543,false,9497,12505,Baugruppe
1808,Grundforderungen_zu_1880,7191,false,9497,12505,Baugruppe
1809,Grundforderungen_zu_1890,11130,false,9497,12505,Baugruppe
1810,Trennwände_Türen_und_Einrichtungen,10977,false,8511,12505,Baugruppe
1811,Trennwände_und_Türen,6799,false,10977,12505,Baugruppe
1812,Drahtwände_und_Drahttüren,10267,false,10977,12505,Baugruppe
1813,Einrichtungen_soweit_nicht_in_1890_vorh.,8540,false,10977,12505,Baugruppe
1820,Einrichtung_für_Schiffsführung,11584,false,8511,12505,Baugruppe
1821,Steuerstand_Kartenraum_und_Brückennocken,9067,false,11584,12505,Baugruppe
1822,Schiffstechnischer_Leitstand_STL,7938,false,11584,12505,Baugruppe
1823,Wetterstation,10814,false,11584,12505,Baugruppe
1824,Winker_und_Signalstände_mit_Zubehör,8398,false,11584,12505,Baugruppe
1825,Operationszentrale_OpZ,8009,false,11584,12505,Baugruppe
1826,OTC_Officer_in_Tactical_Command_und_Briefing_Raum,9826,false,11584,12505,Baugruppe
1827,FT_und_Funkfernschreibräume,9227,false,11584,12505,Baugruppe
1828,E_Zentralen,12101,false,11584,12505,Baugruppe
1829,Sonstige_Räume,11294,false,11584,12505,Baugruppe
1830,Einrichtung_für_Schiffssicherung,8301,false,8511,12505,Baugruppe
1831,Kennzeichnung_Verschlüsse_Schiffssicherung,8785,false,8301,12505,Baugruppe
1832,Dokumentation,12423,false,8301,12505,Baugruppe
1833,Gefechts_und_Gruppenstände_für_Schiffssicherung,7940,false,8301,12505,Baugruppe
1834,Lasten_und_Hellegatts_für_Schiffssicherung,9929,false,8301,12505,Baugruppe
1835,ABCSchleusen,11846,false,8301,12505,Baugruppe
1836,Geräte_und_Ausrüstung_für_Schiffssicherung,7451,false,8301,12505,Baugruppe
1837,Seenotrettungs_und_Bergemittel,6709,false,8301,12505,Baugruppe
1838,Taucherausstattung_für_Schiffssicherung,8636,false,8301,12505,Baugruppe
1840,Wirtschaftsräume_und_dazugehörige_Lasten,11133,false,8511,12505,Baugruppe
1841,Küche,9376,false,11133,12505,Baugruppe
1842,Proviantlasten,8701,false,11133,12505,Baugruppe
1843,Anrichten_und_Einrichtung_für_die_Geschirreinigung,6761,false,11133,12505,Baugruppe
1844,Kantineneinrichtungen,8998,false,11133,12505,Baugruppe
1845,Mülllagerraum,9504,false,11133,12505,Baugruppe
1846,Kühlräume,11700,false,11133,12505,Baugruppe
1847,Wäschereieinrichtungen,10642,false,11133,12505,Baugruppe
1849,Sonstige_Räume,9872,false,11133,12505,Baugruppe
1850,Sanitätseinrichtungen,9385,false,8511,12505,Baugruppe
1851,Sanitätsräume,10712,false,9385,12505,Baugruppe
1852,Verbandsplätze,6900,false,9385,12505,Baugruppe
1853,Erste_Hilfe_Ausrüstung,12091,false,9385,12505,Baugruppe
1854,Sanitätsmateriallast,11819,false,9385,12505,Baugruppe
1855,Kennzeichnung,11692,false,9385,12505,Baugruppe
1856,Sanitätscontainer,9141,false,9385,12505,Baugruppe
1859,Sonstige_Räume_und_Einrichtungen,11375,false,9385,12505,Baugruppe
1860,Werkstätten_Hellegatts_Lasten_und_Laderäume,10195,false,8511,12505,Baugruppe
1861,Zentrale_Materialbewirtschaftung,8307,false,10195,12505,Baugruppe
1862,Ersatzteillasten_ET_Lasten,12484,false,10195,12505,Baugruppe
1863,Abschnittslasten,11203,false,10195,12505,Baugruppe
1864,Abschnittshellegatts,10574,false,10195,12505,Baugruppe
1865,Werkstätten,7677,false,10195,12505,Baugruppe
1866,Laderäume,7277,false,10195,12505,Baugruppe
1867,Mülllagerräume,10996,false,10195,12505,Baugruppe
1868,Lasten_für_gefährliche_Arbeitsstoffe,9166,false,10195,12505,Baugruppe
1869,Sonstige_Räume,7917,false,10195,12505,Baugruppe
1870,Betriebsräume_für_Spezialeinrichtungen,6822,false,8511,12505,Baugruppe
1871,Erprobungsräume_für_Fernmelde_und_Ortungsgeräte,12172,false,6822,12505,Baugruppe
1872,Laborräume,6781,false,6822,12505,Baugruppe
1876,Betriebsräume_für_Tauchereinrichtungen,10420,false,6822,12505,Baugruppe
1877,Allgemeine_Erprobungsräume,9124,false,6822,12505,Baugruppe
1879,Sonstige_Räume,8443,false,6822,12505,Baugruppe
1880,Bunker_Zellen_Tanks_Behälter,8418,false,8511,12505,Baugruppe
1881,Bunker,11687,false,8418,12505,Baugruppe
1882,Zellen,6674,false,8418,12505,Baugruppe
1883,Tanks,9068,false,8418,12505,Baugruppe
1884,Behälter,10075,false,8418,12505,Baugruppe
1889,Sonstiges,8279,false,8418,12505,Baugruppe
1890,Spinde_für_besondere_Zwecke_Zubehör_Ein_und_Ausbau,10549,false,8511,12505,Baugruppe
1892,Handwaffenspinde,9821,false,10549,12505,Baugruppe
1893,SchiffsTechnische_Spinde,9918,false,10549,12505,Baugruppe
1895,Spinde_für_Schiffssicherung,10216,false,10549,12505,Baugruppe
1896,Spinde_für_nautische_Geräte,9797,false,10549,12505,Baugruppe
1898,Munitionsspinde,11992,false,10549,12505,Baugruppe
1899,Ein_und_Ausbau_an_Bord_für_Bauabschnitt_1800,10913,false,10549,12505,Baugruppe
1900,Materialschutz_und_Decksbeläge,8520,false,7769,12505,Baugruppe
1900,Grundforderungen,9093,false,8520,12505,Baugruppe
1901,Grundforderungen_zu_1910,8101,false,9093,12505,Baugruppe
1902,Grundforderungen_zu_1920,11463,false,9093,12505,Baugruppe
1903,Grundforderungen_zu_1930,12043,false,9093,12505,Baugruppe
1904,Grundforderungen_zu_1940,11154,false,9093,12505,Baugruppe
1905,Grundforderungen_zu_1950,12468,false,9093,12505,Baugruppe
1906,Grundforderungen_zu_1960,9382,false,9093,12505,Baugruppe
1907,Grundforderungen_zu_1970,9936,false,9093,12505,Baugruppe
1908,Grundforderungen_zu_1980,11580,false,9093,12505,Baugruppe
1909,Grundforderungen_zu_1990,9960,false,9093,12505,Baugruppe
1910,Oberflächenvorbereitung,10125,false,8520,12505,Baugruppe
1911,Unlegierte_und_niedriglegierte_Stähle,8848,false,10125,12505,Baugruppe
1912,Nichtrostende_und_austenitische_Stähle,9927,false,10125,12505,Baugruppe
1913,Aluminiumlegierungen,11933,false,10125,12505,Baugruppe
1914,Nichteisenschwermetalle_Buntmetalle,11016,false,10125,12505,Baugruppe
1915,Verzinkte_oder_mit_AluZink_versehene_Oberflächen,10470,false,10125,12505,Baugruppe
1916,Holz,6902,false,10125,12505,Baugruppe
1917,GKF,10584,false,10125,12505,Baugruppe
1919,Sonstige_Werkstoffe,11326,false,10125,12505,Baugruppe
1920,Außenbeschichtung,10609,false,8520,12505,Baugruppe
1921,Außenhaut_Anhänge_Anbauten_unter_Wasser,6779,false,10609,12505,Baugruppe
1922,Außenhaut_in_der_Wasserlinie,7198,false,10609,12505,Baugruppe
1923,Außenhaut_über_der_Wasserlinie,9975,false,10609,12505,Baugruppe
1924,Außenwände_von_Aufbauten_Deckshäusern,6684,false,10609,12505,Baugruppe
1925,Aussendecks_außerhalb_von_Decksbelägen,9731,false,10609,12505,Baugruppe
1926,Masten_Pfosten_Luft_und_Ansaugschächte_außen,8967,false,10609,12505,Baugruppe
1927,Schornsteine_und_Abgasschächte_außen,8986,false,10609,12505,Baugruppe
1928,Waffen_Decksgeräte_Ausrüstungsteile_usw.,9595,false,10609,12505,Baugruppe
1929,Sonstige,7394,false,10609,12505,Baugruppe
1930,Innenbeschichtung,11182,false,8520,12505,Baugruppe
1931,Tankdecken_Bilgen_Maschinenräume,8724,false,11182,12505,Baugruppe
1932,Hinterwegerungen,11171,false,11182,12505,Baugruppe
1933,Wände_Decken_Böden_in_Wohnbereichen,10600,false,11182,12505,Baugruppe
1934,Wände_Decken_Böden_in_Nassräumen,12047,false,11182,12505,Baugruppe
1935,Wände_Decken_Böden_in_Betriebsräumen_außer_1931,8702,false,11182,12505,Baugruppe
1936,Möbel_schiffbauliche_Einrichtungen,6828,false,11182,12505,Baugruppe
1937,Rohrleitungen_Luftkanäle_Schornsteine_Abgaskanäle,8991,false,11182,12505,Baugruppe
1938,Maschinen_Geräte_Schalttafeln,9372,false,11182,12505,Baugruppe
1939,Sonstige,7752,false,11182,12505,Baugruppe
1940,Besch._Bunker_Tanks_Zellen_Behälter_Kofferdämme,7999,false,8520,12505,Baugruppe
